Name,IATA,Latitude,Longitude,distance
Tampere-Pirkkala Airport,TMP,61.414100646973,23.604400634766,Ellipsis
Turku Airport,TKU,60.514099121094,22.262800216675,Ellipsis
Utti Air Base,UTI,60.89640045166,26.938400268555,Ellipsis
Vaasa Airport,VAA,63.050701141357,21.762199401855,Ellipsis
Varkaus Airport,VRK,62.171100616455,27.868600845337,Ellipsis
Ylivieska Airfield,YLI,64.0547222,24.7252778,Ellipsis
Belfast International Airport,BFS,54.6575012207,-6.21582984924,Ellipsis
St Angelo Airport,ENK,54.39889907836914,-7.651669979095459,Ellipsis
George Best Belfast City Airport,BHD,54.61809921264648,-5.872499942779541,Ellipsis
City of Derry Airport,LDY,55.04280090332031,-7.161109924316406,Ellipsis
Birmingham International Airport,BHX,52.4538993835,-1.74802994728,Ellipsis
Coventry Airport,CVT,52.3697013855,-1.47971999645,Ellipsis
Gloucestershire Airport,GLO,51.89419937133789,-2.167220115661621,Ellipsis
Cotswold Airport,GBA,51.668095,-2.05694,Ellipsis
Manchester Airport,MAN,53.35369873046875,-2.2749500274658203,Ellipsis
Newquay Cornwall Airport,NQY,50.44060134887695,-4.995409965515137,Ellipsis
RAF Lyneham,LYE,51.5051,-1.99343,Ellipsis
RNAS Yeovilton,YEO,51.0093994140625,-2.638819932937622,Ellipsis
Haverfordwest Airport,HAW,51.833099365234375,-4.9611101150512695,Ellipsis
Cardiff International Airport,CWL,51.39670181274414,-3.343329906463623,Ellipsis
Swansea Airport,SWS,51.60530090332031,-4.0678300857543945,Ellipsis
Bristol Airport,BRS,51.382702,-2.71909,Ellipsis
Liverpool John Lennon Airport,LPL,53.33359909057617,-2.849720001220703,Ellipsis
London Luton Airport,LTN,51.874698638916016,-0.3683330118656158,Ellipsis
Plymouth City Airport,PLH,50.422798,-4.10583,Ellipsis
Bournemouth Airport,BOH,50.77999877929688,-1.8424999713897705,Ellipsis
Southampton Airport,SOU,50.95029830932617,-1.3567999601364136,Ellipsis
Lasham Airport,QLA,51.187198638916016,-1.0334999561309814,Ellipsis
Alderney Airport,ACI,49.706104,-2.21472,Ellipsis
Guernsey Airport,GCI,49.435001373291016,-2.601969957351685,Ellipsis
Jersey Airport,JER,49.20790100097656,-2.195509910583496,Ellipsis
Shoreham Airport,ESH,50.835602,-0.297222,Ellipsis
London Biggin Hill Airport,BQH,51.33079910279999,0.0324999988079,Ellipsis
London Gatwick Airport,LGW,51.148102,-0.190278,Ellipsis
London City Airport,LCY,51.505299,0.055278,Ellipsis
Farnborough Airport,FAB,51.2757987976,-0.776332974434,Ellipsis
Blackbushe Airport,BBS,51.32389831542969,-0.8475000262260437,Ellipsis
London Heathrow Airport,LHR,51.4706,-0.461941,Ellipsis
Southend Airport,SEN,51.5713996887207,0.6955559849739075,Ellipsis
Lydd Airport,LYX,50.95610046386719,0.939167022705078,Ellipsis
Kent International Airport,MSE,51.342201,1.34611,Ellipsis
Carlisle Airport,CAX,54.9375,-2.8091700077056885,Ellipsis
Blackpool International Airport,BLK,53.77170181274414,-3.0286099910736084,Ellipsis
Humberside Airport,HUY,53.57440185546875,-0.350832998752594,Ellipsis
Barrow Walney Island Airport,BWF,54.1286111,-3.2675,Ellipsis
Leeds Bradford Airport,LBA,53.86589813232422,-1.6605700254440308,Ellipsis
Warton Airport,WRT,53.745098,-2.88306,Ellipsis
Hawarden Airport,CEG,53.1781005859375,-2.977780103683472,Ellipsis
Isle of Man Airport,IOM,54.08330154418945,-4.623889923095703,Ellipsis
Newcastle Airport,NCL,55.03749847412109,-1.6916699409484863,Ellipsis
Durham Tees Valley Airport,MME,54.50920104980469,-1.4294099807739258,Ellipsis
East Midlands Airport,EMA,52.8311004639,-1.32806003094,Ellipsis
Kirkwall Airport,KOI,58.957801818847656,-2.9049999713897705,Ellipsis
Sumburgh Airport,LSI,59.87889862060547,-1.295560002326965,Ellipsis
Wick Airport,WIC,58.45890045166016,-3.09306001663208,Ellipsis
Aberdeen Dyce Airport,ABZ,57.20190048217773,-2.197779893875122,Ellipsis
Inverness Airport,INV,57.54249954223633,-4.047500133514404,Ellipsis
Glasgow International Airport,GLA,55.8718986511,-4.43306016922,Ellipsis
Edinburgh Airport,EDI,55.95000076293945,-3.372499942779541,Ellipsis
Islay Airport,ILY,55.68190002441406,-6.256669998168945,Ellipsis
Glasgow Prestwick Airport,PIK,55.5093994140625,-4.586669921875,Ellipsis
Benbecula Airport,BEB,57.48109817504883,-7.362780094146728,Ellipsis
Scatsta Airport,SCS,60.43280029296875,-1.2961100339889526,Ellipsis
Dundee Airport,DND,56.45249938964844,-3.025830030441284,Ellipsis
Stornoway Airport,SYY,58.215599060058594,-6.331110000610352,Ellipsis
Tiree Airport,TRE,56.49919891357422,-6.869170188903809,Ellipsis
RAF Leuchars,ADX,56.37289810180664,-2.8684399127960205,Ellipsis
RAF Lossiemouth,LMO,57.7052001953125,-3.339169979095459,Ellipsis
Cambridge Airport,CBG,52.205002,0.175,Ellipsis
Norwich International Airport,NWI,52.6758003235,1.28278005123,Ellipsis
London Stansted Airport,STN,51.8849983215,0.234999999404,Ellipsis
Exeter International Airport,EXT,50.73440170288086,-3.4138898849487305,Ellipsis
Bristol Filton Airport,FZO,51.5194015503,-2.59083008766,Ellipsis
Oxford (Kidlington) Airport,OXF,51.8368988037,-1.32000005245,Ellipsis
RAF Benson,BEX,51.6164016724,-1.09582996368,Ellipsis
RAF Lakenheath,LKZ,52.4093017578,0.56099998951,Ellipsis
RAF Mildenhall,MHZ,52.36190032958984,0.486405998468399,Ellipsis
RAF Wyton,QUY,52.3572006226,-0.107832998037,Ellipsis
RAF Fairford,FFD,51.6822013855,-1.7900300025900002,Ellipsis
RAF Brize Norton,BZZ,51.75,-1.58362,Ellipsis
RAF Odiham,ODH,51.2341003418,-0.94282501936,Ellipsis
RAF Northolt,NHT,51.5530014038,-0.418166995049,Ellipsis
RAF Coningsby,QCY,53.0929985046,-0.166014000773,Ellipsis
RAF Honington,BEQ,52.34260177612305,0.7729390263557434,Ellipsis
RAF Scampton,SQZ,53.307800293,-0.550832986832,Ellipsis
RAF Linton-On-Ouse,HRT,54.0489006042,-1.2527500391,Ellipsis
RAF Waddington,WTN,53.1661987305,-0.523810982704,Ellipsis
RAF Marham,KNF,52.648395,0.550692,Ellipsis
Mount Pleasant Airport,MPN,-51.82279968261719,-58.44720077514648,Ellipsis
Amsterdam Airport Schiphol,AMS,52.308601,4.76389,Ellipsis
Maastricht Aachen Airport,MST,50.911701,5.77014,Ellipsis
Eindhoven Airport,EIN,51.4500999451,5.37452983856,Ellipsis
Eelde Airport,GRQ,53.1197013855,6.57944011688,Ellipsis
Gilze Rijen Air Base,GLZ,51.56740188598633,4.931829929351807,Ellipsis
De Kooy Airport,DHR,52.92340087890625,4.780620098114014,Ellipsis
Lelystad Airport,LEY,52.4603,5.52722,Ellipsis
Leeuwarden Air Base,LWR,53.22859954833984,5.760560035705566,Ellipsis
Rotterdam The Hague Airport,RTM,51.956902,4.43722,Ellipsis
Soesterberg Air Base,UTC,52.1273002625,5.27618980408,Ellipsis
Twente Airport,ENS,52.275833,6.889167,Ellipsis
Valkenburg Naval Air Base,LID,52.1660995483,4.41794013977,Ellipsis
Woensdrecht Air Base,WOE,51.4491,4.34203,Ellipsis
Cork Airport,ORK,51.84130096435547,-8.491109848022461,Ellipsis
Galway Airport,GWY,53.300201416015625,-8.941590309143066,Ellipsis
Dublin Airport,DUB,53.421299,-6.27007,Ellipsis
Ireland West Knock Airport,NOC,53.910301208496094,-8.818490028381348,Ellipsis
Kerry Airport,KIR,52.18090057373047,-9.52377986907959,Ellipsis
Shannon Airport,SNN,52.702,-8.92482,Ellipsis
Sligo Airport,SXL,54.280200958252,-8.5992097854614,Ellipsis
Waterford Airport,WAT,52.187198638916016,-7.086959838867188,Ellipsis
Aarhus Airport,AAR,56.2999992371,10.619000434899998,Ellipsis
Billund Airport,BLL,55.7402992249,9.15178012848,Ellipsis
Copenhagen Kastrup Airport,CPH,55.617900848389,12.656000137329,Ellipsis
Esbjerg Airport,EBJ,55.525902,8.5534,Ellipsis
Karup Airport,KRP,56.29750061035156,9.124629974365234,Ellipsis
Læsø Airport,BYR,57.27719879150391,11.000100135803224,Ellipsis
Lolland Falster Maribo Airport,MRW,54.699299,11.4401,Ellipsis
Odense Airport,ODE,55.47669982910156,10.330900192260742,Ellipsis
Copenhagen Roskilde Airport,RKE,55.58560180664063,12.131400108337402,Ellipsis
Bornholm Airport,RNN,55.06330108642578,14.759599685668944,Ellipsis
Sønderborg Airport,SGD,54.96440124511719,9.791729927062988,Ellipsis
Skrydstrup Air Base,SKS,55.221048,9.26702,Ellipsis
Skive Airport,SQW,56.550201416015625,9.172980308532717,Ellipsis
Thisted Airport,TED,57.06880187988281,8.705220222473145,Ellipsis
Vagar Airport,FAE,62.0635986328125,-7.277219772338867,Ellipsis
Stauning Airport,STA,55.9901008605957,8.353910446166992,Ellipsis
Aalborg Airport,AAL,57.0927589138,9.84924316406,Ellipsis
Luxembourg-Findel International Airport,LUX,49.6233333,6.2044444,Ellipsis
Ålesund Airport,AES,62.5625,6.119699954986572,Ellipsis
Andøya Airport,ANX,69.292503356934,16.144199371338,Ellipsis
Alta Airport,ALF,69.976097106934,23.371700286865,Ellipsis
Brønnøysund Airport,BNN,65.461097717285,12.217499732971,Ellipsis
Bodø Airport,BOO,67.26920318603516,14.365300178527832,Ellipsis
Bergen Airport Flesland,BGO,60.29339981,5.218140125,Ellipsis
Båtsfjord Airport,BJF,70.60050201416,29.691400527954,Ellipsis
Kristiansand Airport,KRS,58.204201,8.08537,Ellipsis
Geilo Airport Dagali,DLD,60.41730117797852,8.518349647521973,Ellipsis
Bardufoss Airport,BDU,69.055801391602,18.540399551392,Ellipsis
"Harstad/Narvik Airport, Evenes",EVE,68.491302490234,16.678100585938,Ellipsis
Leirin Airport,VDB,61.015598297119,9.2880601882935,Ellipsis
Florø Airport,FRO,61.583599090576,5.0247201919556,Ellipsis
Oslo Lufthavn,OSL,60.121,11.0502,Ellipsis
Haugesund Airport,HAU,59.34529876709,5.2083601951599,Ellipsis
Hasvik Airport,HAA,70.486701965332,22.139699935913,Ellipsis
Kristiansund Airport (Kvernberget),KSU,63.111801147461,7.824520111084,Ellipsis
Kirkenes Airport (Høybuktmoen),KKN,69.725799560547,29.891300201416,Ellipsis
Lista Airport,FAN,58.0994987487793,6.626049995422363,Ellipsis
Molde Airport,MOL,62.744701385498,7.2624998092651,Ellipsis
Mosjøen Airport (Kjærstad),MJF,65.783996582031,13.214900016785,Ellipsis
Banak Airport,LKL,70.068801879883,24.973499298096,Ellipsis
Notodden Airport,NTB,59.565701,9.21222,Ellipsis
Ørland Airport,OLA,63.69889831542969,9.604000091552734,Ellipsis
Røros Airport,RRS,62.578399658203,11.342300415039,Ellipsis
"Moss Airport, Rygge",RYG,59.378817,10.785439,Ellipsis
"Svalbard Airport, Longyear",LYR,78.246101379395,15.465600013733,Ellipsis
Skien Airport,SKE,59.185001373291016,9.566940307617188,Ellipsis
Stord Airport,SRP,59.791900634765625,5.340849876403809,Ellipsis
Sandnessjøen Airport (Stokka),SSJ,65.956802368164,12.468899726868,Ellipsis
"Tromsø Airport,",TOS,69.68329620361328,18.91889953613281,Ellipsis
"Sandefjord Airport, Torp",TRF,59.1866989136,10.258600235,Ellipsis
Trondheim Airport Værnes,TRD,63.4578018,10.9239998,Ellipsis
Stavanger Airport Sola,SVG,58.876701354,5.6377801895,Ellipsis
Gdańsk Lech Wałęsa Airport,GDN,54.37760162353516,18.46619987487793,Ellipsis
Kraków John Paul II International Airport,KRK,50.077702,19.7848,Ellipsis
Katowice International Airport,KTW,50.4743,19.08,Ellipsis
Poznań-Ławica Airport,POZ,52.4210014343,16.8262996674,Ellipsis
Rzeszów-Jasionka Airport,RZE,50.1100006104,22.0189990997,Ellipsis
"Szczecin-Goleniów ""Solidarność"" Airport",SZZ,53.584701538100006,14.9021997452,Ellipsis
Redzikowo Air Base,OSP,54.47890090942383,17.107500076293945,Ellipsis
Warsaw Chopin Airport,WAW,52.1656990051,20.9671001434,Ellipsis
Copernicus Wrocław Airport,WRO,51.1026992798,16.885799408,Ellipsis
Zielona Góra-Babimost Airport,IEG,52.1385002136,15.7986001968,Ellipsis
Ronneby Airport,RNB,56.266700744629,15.265000343323,Ellipsis
Gothenburg-Landvetter Airport,GOT,57.662799835205,12.279800415039,Ellipsis
Jönköping Airport,JKG,57.757598876953125,14.068699836730955,Ellipsis
Lidköping-Hovby Airport,LDK,58.4655,13.1744,Ellipsis
Gothenburg City Airport,GSE,57.7747,11.8704,Ellipsis
Skövde Airport,KVB,58.45640182495117,13.972700119018556,Ellipsis
Trollhättan-Vänersborg Airport,THN,58.31809997558594,12.345000267028809,Ellipsis
Karlskoga Airport,KSK,59.34590148925781,14.49590015411377,Ellipsis
Mora Airport,MXX,60.957901,14.5114,Ellipsis
Stockholm Skavsta Airport,NYO,58.78860092163086,16.912200927734375,Ellipsis
Kristianstad Airport,KID,55.92169952392578,14.08549976348877,Ellipsis
Oskarshamn Airport,OSK,57.350498,16.497999,Ellipsis
Kalmar Airport,KLR,56.68550109863281,16.287599563598633,Ellipsis
Malmö Sturup Airport,MMX,55.536305364,13.3761978149,Ellipsis
Halmstad Airport,HAD,56.69110107421875,12.820199966430664,Ellipsis
Växjö Kronoberg Airport,VXO,56.92910003662109,14.727999687194824,Ellipsis
Sveg Airport,EVG,62.04779815673828,14.422900199890137,Ellipsis
Gällivare Airport,GEV,67.13240051269531,20.814599990844727,Ellipsis
Hudiksvall Airport,HUV,61.7681007385,17.0806999207,Ellipsis
Kramfors Sollefteå Airport,KRF,63.04859924316406,17.76889991760254,Ellipsis
Lycksele Airport,LYC,64.54830169677734,18.71619987487793,Ellipsis
Sundsvall-Härnösand Airport,SDL,62.528099060058594,17.443899154663086,Ellipsis
Örnsköldsvik Airport,OER,63.40829849243164,18.989999771118164,Ellipsis
Kiruna Airport,KRN,67.821998596191,20.336799621582,Ellipsis
Skellefteå Airport,SFT,64.62480163574219,21.07690048217773,Ellipsis
Umeå Airport,UME,63.791801452637,20.282800674438,Ellipsis
Vilhelmina Airport,VHM,64.5791015625,16.833599090576172,Ellipsis
Arvidsjaur Airport,AJR,65.59030151367188,19.28190040588379,Ellipsis
Örebro Airport,ORB,59.22370147705078,15.038000106811523,Ellipsis
Stockholm Västerås Airport,VST,59.58940124511719,16.63360023498535,Ellipsis
Luleå Airport,LLA,65.543800354004,22.121999740601,Ellipsis
Stockholm-Arlanda Airport,ARN,59.651901245117,17.918600082397,Ellipsis
Stockholm-Bromma Airport,BMA,59.354400634765625,17.941699981689453,Ellipsis
Borlange Airport,BLE,60.422000885009766,15.515199661254885,Ellipsis
Hultsfred Airport,HLF,57.525799,15.8233,Ellipsis
Gävle Sandviken Airport,GVX,60.593299865722656,16.951400756835938,Ellipsis
Linköping City Airport,LPI,58.4062004089,15.6805000305,Ellipsis
Norrköping Airport,NRK,58.58629989624024,16.250600814819336,Ellipsis
Eskilstuna Airport,EKT,59.35110092163086,16.70840072631836,Ellipsis
Visby Airport,VBY,57.662799835205,18.346200942993,Ellipsis
Spangdahlem Air Base,SPM,49.9726982117,6.69250011444,Ellipsis
Ramstein Air Base,RMS,49.4369010925293,7.600279808044434,Ellipsis
[Duplicate] Giebelstadt Army Air Field,GHF,49.6481018066,9.966489791870002,Ellipsis
Celle Airport,ZCN,52.59120178222656,10.022100448608398,Ellipsis
Fritzlar Airport,FRZ,51.1146,9.286,Ellipsis
Hanau Army Air Field,ZNF,50.169201,8.96159,Ellipsis
Flugplatz Kitzingen,KZG,49.743099,10.2006,Ellipsis
Nordholz Naval Airbase,FCN,53.7677001953,8.658499717709999,Ellipsis
Geilenkirchen Air Base,GKE,50.9608,6.04242,Ellipsis
Rostock-Laage Airport,RLG,53.9182014465,12.2783002853,Ellipsis
Schleswig Air Base,WBG,54.459301,9.51633,Ellipsis
Wiesbaden Army Airfield,WIE,50.049800872802734,8.325400352478027,Ellipsis
Fürstenfeldbruck Air Base,FEL,48.205555,11.266944,Ellipsis
Ingolstadt Manching Airport,IGS,48.7156982421875,11.534000396728516,Ellipsis
Gütersloh Air Base,GUT,51.922798,8.30633,Ellipsis
Alexander Bay Airport,ALJ,-28.575001,16.5333,Ellipsis
Aggeneys Airport,AGZ,-29.28179931640625,18.813899993896484,Ellipsis
Bisho Airport,BIY,-32.8970985413,27.2791004181,Ellipsis
Bram Fischer International Airport,BFN,-29.0926990509,26.302400589,Ellipsis
Cape Town International Airport,CPT,-33.9648017883,18.6016998291,Ellipsis
King Shaka International Airport,DUR,-29.6144444444,31.1197222222,Ellipsis
Ben Schoeman Airport,ELS,-33.0355987549,27.8258991241,Ellipsis
Ficksburg Sentraoes Airport,FCB,-28.82309913635254,27.908899307250977,Ellipsis
Grand Central Airport,GCJ,-25.986299514799995,28.1401004791,Ellipsis
George Airport,GRJ,-34.0056,22.378902,Ellipsis
Harrismith Airport,HRS,-28.23509979248047,29.106199264526367,Ellipsis
Hoedspruit Air Force Base Airport,HDS,-24.3686008453,31.0487003326,Ellipsis
OR Tambo International Airport,JNB,-26.1392,28.246,Ellipsis
P C Pelser Airport,KXE,-26.8710994720459,26.718000411987305,Ellipsis
Kimberley Airport,KIM,-28.802799224900003,24.7651996613,Ellipsis
Johan Pienaar Airport,KMH,-27.45669937133789,23.411399841308597,Ellipsis
Kleinsee Airport,KLZ,-29.6884002686,17.093999862700002,Ellipsis
Lanseria Airport,HLA,-25.9384994507,27.9260997772,Ellipsis
Langebaanweg Airport,SDB,-32.9688987732,18.1602993011,Ellipsis
Ladysmith Airport,LAY,-28.5816993713,29.7497005463,Ellipsis
Margate Airport,MGH,-30.8574008942,30.343000412,Ellipsis
Riverside Airport,LLE,-25.4300003052,31.5767002106,Ellipsis
Mkuze Airport,MZQ,-27.626100540161133,32.0443000793457,Ellipsis
Newcastle Airport,NCS,-27.7705993652,29.9769001007,Ellipsis
Overberg Airport,OVG,-34.554901123,20.250699996900003,Ellipsis
Oudtshoorn Airport,OUH,-33.6069984436,22.188999176,Ellipsis
Port Elizabeth Airport,PLZ,-33.9849014282,25.6173000336,Ellipsis
Plettenberg Bay Airport,PBZ,-34.0881601675,23.3287234306,Ellipsis
Hendrik Van Eck Airport,PHW,-23.9372005463,31.1553993225,Ellipsis
Port St Johns Airport,JOH,-31.605899810791016,29.519800186157227,Ellipsis
Pietermaritzburg Airport,PZB,-29.6490001678,30.3987007141,Ellipsis
Pilanesberg International Airport,NTY,-25.3337993622,27.173400878900004,Ellipsis
Polokwane International Airport,PTG,-23.845269,29.458615,Ellipsis
Potchefstroom Airport,PCF,-26.670999527,27.0818996429,Ellipsis
Queenstown Airport,UTW,-31.92020034790039,26.882200241088867,Ellipsis
Richards Bay Airport,RCB,-28.740999221800003,32.0920982361,Ellipsis
Robertson Airport,ROD,-33.812198638916016,19.90279960632324,Ellipsis
Springbok Airport,SBU,-29.68930053710937,17.939599990844727,Ellipsis
Secunda Airport,ZEC,-26.52409935,29.1700992584,Ellipsis
Sishen Airport,SIS,-27.6485996246,22.9993000031,Ellipsis
Skukuza Airport,SZK,-24.960899353,31.5886993408,Ellipsis
Tzaneen Airport,LTA,-23.8243999481,30.3292999268,Ellipsis
Prince Mangosuthu Buthelezi Airport,ULD,-28.3206005096,31.4165000916,Ellipsis
Pierre Van Ryneveld Airport,UTN,-28.39909935,21.2602005005,Ellipsis
K. D. Matanzima Airport,UTT,-31.5463631849,28.6733551025,Ellipsis
Vryburg Airport,VRU,-26.9824008942,24.7287998199,Ellipsis
Virginia Airport,VIR,-29.77059936523437,31.058399200439453,Ellipsis
Vredendal Airport,VRE,-31.641000747680664,18.5447998046875,Ellipsis
Wonderboom Airport,PRY,-25.6539,28.224199,Ellipsis
Waterkloof Air Force Base,WKF,-25.8299999237,28.2224998474,Ellipsis
Francistown Airport,FRW,-21.15959930419922,27.47450065612793,Ellipsis
Jwaneng Airport,JWA,-24.6023006439209,24.69099998474121,Ellipsis
Kasane Airport,BBK,-17.83289909362793,25.162399291992188,Ellipsis
Maun Airport,MUB,-19.97260093688965,23.431100845336918,Ellipsis
Sir Seretse Khama International Airport,GBE,-24.555201,25.9182,Ellipsis
Selebi Phikwe Airport,PKW,-22.0583,27.8288,Ellipsis
Maya-Maya Airport,BZV,-4.251699924468994,15.253000259399414,Ellipsis
Owando Airport,FTX,-0.5313500165939331,15.95009994506836,Ellipsis
Ouesso Airport,OUE,1.6159900426899998,16.0379009247,Ellipsis
Pointe Noire Airport,PNR,-4.816030025482178,11.88659954071045,Ellipsis
Matsapha Airport,MTS,-26.52899932861328,31.3075008392334,Ellipsis
Bangui M'Poko International Airport,BGF,4.39847993850708,18.518800735473636,Ellipsis
Berbérati Airport,BBT,4.221580028533936,15.786399841308594,Ellipsis
Bata Airport,BSG,1.9054700136184688,9.80568027496338,Ellipsis
Malabo Airport,SSG,3.755270004272461,8.708720207214355,Ellipsis
RAF Ascension Island,ASI,-7.9696,-14.3937,Ellipsis
Sir Seewoosagur Ramgoolam International Airport,MRU,-20.430201,57.683601,Ellipsis
Sir Charles Gaetan Duval Airport,RRG,-19.7577,63.361,Ellipsis
Diego Garcia Naval Support Facility,NKW,-7.31327,72.411102,Ellipsis
Tiko Airport,TKC,4.08919000626,9.3605298996,Ellipsis
Douala International Airport,DLA,4.0060801506,9.71947956085,Ellipsis
Salak Airport,MVR,10.45139980316162,14.257399559020996,Ellipsis
Foumban Nkounja Airport,FOM,5.636919975280762,10.750800132751465,Ellipsis
N'Gaoundéré Airport,NGE,7.357009887695312,13.559200286865234,Ellipsis
Garoua International Airport,GOU,9.33588981628418,13.370100021362305,Ellipsis
Bafoussam Airport,BFX,5.536920070650001,10.3545999527,Ellipsis
Bamenda Airport,BPC,6.039239883422852,10.122599601745604,Ellipsis
Yaoundé Airport,YAO,3.8360400199890137,11.523500442504885,Ellipsis
Kasompe Airport,CGJ,-12.572799682617,27.893899917603,Ellipsis
Livingstone Airport,LVI,-17.821800231933594,25.82270050048828,Ellipsis
Kenneth Kaunda International Airport Lusaka,LUN,-15.3308000565,28.4526004791,Ellipsis
Mfuwe Airport,MFU,-13.258899688720703,31.936599731445312,Ellipsis
Mongu Airport,MNR,-15.25450038909912,23.16230010986328,Ellipsis
