Name,IATA,Latitude,Longitude
Eelde Airport,GRQ,53.1197013855,6.57944011688
Gilze Rijen Air Base,GLZ,51.56740188598633,4.931829929351807
De Kooy Airport,DHR,52.92340087890625,4.780620098114014
Lelystad Airport,LEY,52.4603,5.52722
Leeuwarden Air Base,LWR,53.22859954833984,5.760560035705566
Rotterdam The Hague Airport,RTM,51.956902,4.43722
Soesterberg Air Base,UTC,52.1273002625,5.27618980408
Twente Airport,ENS,52.275833,6.889167
Valkenburg Naval Air Base,LID,52.1660995483,4.41794013977
Woensdrecht Air Base,WOE,51.4491,4.34203
Cork Airport,ORK,51.84130096435547,-8.491109848022461
Galway Airport,GWY,53.300201416015625,-8.941590309143066
Dublin Airport,DUB,53.421299,-6.27007
Ireland West Knock Airport,NOC,53.910301208496094,-8.818490028381348
Kerry Airport,KIR,52.18090057373047,-9.52377986907959
Shannon Airport,SNN,52.702,-8.92482
Sligo Airport,SXL,54.280200958252,-8.5992097854614
Waterford Airport,WAT,52.187198638916016,-7.086959838867188
Aarhus Airport,AAR,56.2999992371,10.619000434899998
Billund Airport,BLL,55.7402992249,9.15178012848
Copenhagen Kastrup Airport,CPH,55.617900848389,12.656000137329
Esbjerg Airport,EBJ,55.525902,8.5534
Karup Airport,KRP,56.29750061035156,9.124629974365234
Læsø Airport,BYR,57.27719879150391,11.000100135803224
Lolland Falster Maribo Airport,MRW,54.699299,11.4401
Odense Airport,ODE,55.47669982910156,10.330900192260742
Copenhagen Roskilde Airport,RKE,55.58560180664063,12.131400108337402
Bornholm Airport,RNN,55.06330108642578,14.759599685668944
Sønderborg Airport,SGD,54.96440124511719,9.791729927062988
Skrydstrup Air Base,SKS,55.221048,9.26702
Skive Airport,SQW,56.550201416015625,9.172980308532717
Thisted Airport,TED,57.06880187988281,8.705220222473145
Vagar Airport,FAE,62.0635986328125,-7.277219772338867
Stauning Airport,STA,55.9901008605957,8.353910446166992
Aalborg Airport,AAL,57.0927589138,9.84924316406
Luxembourg-Findel International Airport,LUX,49.6233333,6.2044444
Ålesund Airport,AES,62.5625,6.119699954986572
Andøya Airport,ANX,69.292503356934,16.144199371338
Alta Airport,ALF,69.976097106934,23.371700286865
Brønnøysund Airport,BNN,65.461097717285,12.217499732971
Bodø Airport,BOO,67.26920318603516,14.365300178527832
Bergen Airport Flesland,BGO,60.29339981,5.218140125
Båtsfjord Airport,BJF,70.60050201416,29.691400527954
Kristiansand Airport,KRS,58.204201,8.08537
Geilo Airport Dagali,DLD,60.41730117797852,8.518349647521973
Bardufoss Airport,BDU,69.055801391602,18.540399551392
Harstad/Narvik Airport Evenes,EVE,68.491302490234,16.678100585938
Leirin Airport,VDB,61.015598297119,9.2880601882935
Florø Airport,FRO,61.583599090576,5.0247201919556
Oslo Lufthavn,OSL,60.121,11.0502
Haugesund Airport,HAU,59.34529876709,5.2083601951599
Hasvik Airport,HAA,70.486701965332,22.139699935913
Kristiansund Airport (Kvernberget),KSU,63.111801147461,7.824520111084
Kirkenes Airport (Høybuktmoen),KKN,69.725799560547,29.891300201416
Lista Airport,FAN,58.0994987487793,6.626049995422363
Molde Airport,MOL,62.744701385498,7.2624998092651
Mosjøen Airport (Kjærstad),MJF,65.783996582031,13.214900016785
Banak Airport,LKL,70.068801879883,24.973499298096
Notodden Airport,NTB,59.565701,9.21222
Ørland Airport,OLA,63.69889831542969,9.604000091552734
Røros Airport,RRS,62.578399658203,11.342300415039
Moss Airport Rygge,RYG,59.378817,10.785439
Svalbard Airport Longyear,LYR,78.246101379395,15.465600013733
Skien Airport,SKE,59.185001373291016,9.566940307617188
Stord Airport,SRP,59.791900634765625,5.340849876403809
Sandnessjøen Airport (Stokka),SSJ,65.956802368164,12.468899726868
Tromsø Airport,TOS,69.68329620361328,18.91889953613281
Sandefjord Airport Torp,TRF,59.1866989136,10.258600235
Trondheim Airport Værnes,TRD,63.4578018,10.9239998
Stavanger Airport Sola,SVG,58.876701354,5.6377801895
Gdańsk Lech Wałęsa Airport,GDN,54.37760162353516,18.46619987487793
Kraków John Paul II International Airport,KRK,50.077702,19.7848
Katowice International Airport,KTW,50.4743,19.08
Poznań-Ławica Airport,POZ,52.4210014343,16.8262996674
Rzeszów-Jasionka Airport,RZE,50.1100006104,22.0189990997
Szczecin-Goleniów Solidarność Airport,SZZ,53.584701538100006,14.9021997452
Redzikowo Air Base,OSP,54.47890090942383,17.107500076293945
Warsaw Chopin Airport,WAW,52.1656990051,20.9671001434
Copernicus Wrocław Airport,WRO,51.1026992798,16.885799408
Zielona Góra-Babimost Airport,IEG,52.1385002136,15.7986001968
Ronneby Airport,RNB,56.266700744629,15.265000343323
Gothenburg-Landvetter Airport,GOT,57.662799835205,12.279800415039
Jönköping Airport,JKG,57.757598876953125,14.068699836730955
Lidköping-Hovby Airport,LDK,58.4655,13.1744
Gothenburg City Airport,GSE,57.7747,11.8704
Skövde Airport,KVB,58.45640182495117,13.972700119018556
Trollhättan-Vänersborg Airport,THN,58.31809997558594,12.345000267028809
Karlskoga Airport,KSK,59.34590148925781,14.49590015411377
Mora Airport,MXX,60.957901,14.5114
Stockholm Skavsta Airport,NYO,58.78860092163086,16.912200927734375
Kristianstad Airport,KID,55.92169952392578,14.08549976348877
Oskarshamn Airport,OSK,57.350498,16.497999
Kalmar Airport,KLR,56.68550109863281,16.287599563598633
Malmö Sturup Airport,MMX,55.536305364,13.3761978149
Halmstad Airport,HAD,56.69110107421875,12.820199966430664
Växjö Kronoberg Airport,VXO,56.92910003662109,14.727999687194824
Sveg Airport,EVG,62.04779815673828,14.422900199890137
Gällivare Airport,GEV,67.13240051269531,20.814599990844727
Hudiksvall Airport,HUV,61.7681007385,17.0806999207
Kramfors Sollefteå Airport,KRF,63.04859924316406,17.76889991760254
Lycksele Airport,LYC,64.54830169677734,18.71619987487793
Sundsvall-Härnösand Airport,SDL,62.528099060058594,17.443899154663086
Örnsköldsvik Airport,OER,63.40829849243164,18.989999771118164
Kiruna Airport,KRN,67.821998596191,20.336799621582
Skellefteå Airport,SFT,64.62480163574219,21.07690048217773
Umeå Airport,UME,63.791801452637,20.282800674438
Vilhelmina Airport,VHM,64.5791015625,16.833599090576172
Arvidsjaur Airport,AJR,65.59030151367188,19.28190040588379
Örebro Airport,ORB,59.22370147705078,15.038000106811523
Stockholm Västerås Airport,VST,59.58940124511719,16.63360023498535
Luleå Airport,LLA,65.543800354004,22.121999740601
Stockholm-Arlanda Airport,ARN,59.651901245117,17.918600082397
Stockholm-Bromma Airport,BMA,59.354400634765625,17.941699981689453
Borlange Airport,BLE,60.422000885009766,15.515199661254885
Hultsfred Airport,HLF,57.525799,15.8233
Gävle Sandviken Airport,GVX,60.593299865722656,16.951400756835938
Linköping City Airport,LPI,58.4062004089,15.6805000305
Norrköping Airport,NRK,58.58629989624024,16.250600814819336
Eskilstuna Airport,EKT,59.35110092163086,16.70840072631836
Visby Airport,VBY,57.662799835205,18.346200942993
Spangdahlem Air Base,SPM,49.9726982117,6.69250011444
Ramstein Air Base,RMS,49.4369010925293,7.600279808044434
[Duplicate] Giebelstadt Army Air Field,GHF,49.6481018066,9.966489791870002
Celle Airport,ZCN,52.59120178222656,10.022100448608398
Fritzlar Airport,FRZ,51.1146,9.286
Hanau Army Air Field,ZNF,50.169201,8.96159
Flugplatz Kitzingen,KZG,49.743099,10.2006
Nordholz Naval Airbase,FCN,53.7677001953,8.658499717709999
Geilenkirchen Air Base,GKE,50.9608,6.04242
Rostock-Laage Airport,RLG,53.9182014465,12.2783002853
Schleswig Air Base,WBG,54.459301,9.51633
Wiesbaden Army Airfield,WIE,50.049800872802734,8.325400352478027
Fürstenfeldbruck Air Base,FEL,48.205555,11.266944
Ingolstadt Manching Airport,IGS,48.7156982421875,11.534000396728516
Gütersloh Air Base,GUT,51.922798,8.30633
Alexander Bay Airport,ALJ,-28.575001,16.5333
Aggeneys Airport,AGZ,-29.28179931640625,18.813899993896484
Bisho Airport,BIY,-32.8970985413,27.2791004181
Bram Fischer International Airport,BFN,-29.0926990509,26.302400589
Cape Town International Airport,CPT,-33.9648017883,18.6016998291
King Shaka International Airport,DUR,-29.6144444444,31.1197222222
Ben Schoeman Airport,ELS,-33.0355987549,27.8258991241
Ficksburg Sentraoes Airport,FCB,-28.82309913635254,27.908899307250977
Grand Central Airport,GCJ,-25.986299514799995,28.1401004791
George Airport,GRJ,-34.0056,22.378902
Harrismith Airport,HRS,-28.23509979248047,29.106199264526367
Hoedspruit Air Force Base Airport,HDS,-24.3686008453,31.0487003326
OR Tambo International Airport,JNB,-26.1392,28.246
P C Pelser Airport,KXE,-26.8710994720459,26.718000411987305
Kimberley Airport,KIM,-28.802799224900003,24.7651996613
Johan Pienaar Airport,KMH,-27.45669937133789,23.411399841308597
Kleinsee Airport,KLZ,-29.6884002686,17.093999862700002
Lanseria Airport,HLA,-25.9384994507,27.9260997772
Langebaanweg Airport,SDB,-32.9688987732,18.1602993011
Ladysmith Airport,LAY,-28.5816993713,29.7497005463
Margate Airport,MGH,-30.8574008942,30.343000412
Riverside Airport,LLE,-25.4300003052,31.5767002106
Mkuze Airport,MZQ,-27.626100540161133,32.0443000793457
Newcastle Airport,NCS,-27.7705993652,29.9769001007
Overberg Airport,OVG,-34.554901123,20.250699996900003
Oudtshoorn Airport,OUH,-33.6069984436,22.188999176
Port Elizabeth Airport,PLZ,-33.9849014282,25.6173000336
Plettenberg Bay Airport,PBZ,-34.0881601675,23.3287234306
Hendrik Van Eck Airport,PHW,-23.9372005463,31.1553993225
Port St Johns Airport,JOH,-31.605899810791016,29.519800186157227
Pietermaritzburg Airport,PZB,-29.6490001678,30.3987007141
Pilanesberg International Airport,NTY,-25.3337993622,27.173400878900004
Polokwane International Airport,PTG,-23.845269,29.458615
Potchefstroom Airport,PCF,-26.670999527,27.0818996429
Queenstown Airport,UTW,-31.92020034790039,26.882200241088867
Richards Bay Airport,RCB,-28.740999221800003,32.0920982361
Robertson Airport,ROD,-33.812198638916016,19.90279960632324
Springbok Airport,SBU,-29.68930053710937,17.939599990844727
Secunda Airport,ZEC,-26.52409935,29.1700992584
Sishen Airport,SIS,-27.6485996246,22.9993000031
Skukuza Airport,SZK,-24.960899353,31.5886993408
Tzaneen Airport,LTA,-23.8243999481,30.3292999268
Prince Mangosuthu Buthelezi Airport,ULD,-28.3206005096,31.4165000916
Pierre Van Ryneveld Airport,UTN,-28.39909935,21.2602005005
K. D. Matanzima Airport,UTT,-31.5463631849,28.6733551025
Vryburg Airport,VRU,-26.9824008942,24.7287998199
Virginia Airport,VIR,-29.77059936523437,31.058399200439453
Vredendal Airport,VRE,-31.641000747680664,18.5447998046875
Wonderboom Airport,PRY,-25.6539,28.224199
Waterkloof Air Force Base,WKF,-25.8299999237,28.2224998474
Francistown Airport,FRW,-21.15959930419922,27.47450065612793
Jwaneng Airport,JWA,-24.6023006439209,24.69099998474121
Kasane Airport,BBK,-17.83289909362793,25.162399291992188
Maun Airport,MUB,-19.97260093688965,23.431100845336918
Sir Seretse Khama International Airport,GBE,-24.555201,25.9182
Selebi Phikwe Airport,PKW,-22.0583,27.8288
Maya-Maya Airport,BZV,-4.251699924468994,15.253000259399414
Owando Airport,FTX,-0.5313500165939331,15.95009994506836
Ouesso Airport,OUE,1.6159900426899998,16.0379009247
Pointe Noire Airport,PNR,-4.816030025482178,11.88659954071045
Matsapha Airport,MTS,-26.52899932861328,31.3075008392334
Bangui M'Poko International Airport,BGF,4.39847993850708,18.518800735473636
Berbérati Airport,BBT,4.221580028533936,15.786399841308594
Bata Airport,BSG,1.9054700136184688,9.80568027496338
Malabo Airport,SSG,3.755270004272461,8.708720207214355
RAF Ascension Island,ASI,-7.9696,-14.3937
Sir Seewoosagur Ramgoolam International Airport,MRU,-20.430201,57.683601
Sir Charles Gaetan Duval Airport,RRG,-19.7577,63.361
Diego Garcia Naval Support Facility,NKW,-7.31327,72.411102
Tiko Airport,TKC,4.08919000626,9.3605298996
Douala International Airport,DLA,4.0060801506,9.71947956085
Salak Airport,MVR,10.45139980316162,14.257399559020996
Foumban Nkounja Airport,FOM,5.636919975280762,10.750800132751465
N'Gaoundéré Airport,NGE,7.357009887695312,13.559200286865234
Garoua International Airport,GOU,9.33588981628418,13.370100021362305
Bafoussam Airport,BFX,5.536920070650001,10.3545999527
Bamenda Airport,BPC,6.039239883422852,10.122599601745604
Yaoundé Airport,YAO,3.8360400199890137,11.523500442504885
Kasompe Airport,CGJ,-12.572799682617,27.893899917603
Livingstone Airport,LVI,-17.821800231933594,25.82270050048828
Kenneth Kaunda International Airport Lusaka,LUN,-15.3308000565,28.4526004791
Mfuwe Airport,MFU,-13.258899688720703,31.936599731445312
Mongu Airport,MNR,-15.25450038909912,23.16230010986328
Simon Mwansa Kapwepwe International Airport,NLA,-12.998100280762,28.66489982605
Southdowns Airport,KIW,-12.900500297546388,28.149900436401367
Prince Said Ibrahim International Airport,HAH,-11.5337,43.2719
Mohéli Bandar Es Eslam Airport,NWA,-12.298100471496582,43.76639938354492
Ouani Airport,AJN,-12.131699562072754,44.430301666259766
Dzaoudzi Pamandzi International Airport,DZA,-12.804699897766112,45.28110122680664
Roland Garros Airport,RUN,-20.88710021972656,55.51029968261719
Pierrefonds Airport,ZSE,-21.320899963378903,55.42499923706055
Ivato Airport,TNR,-18.7969,47.478802
Miandrivazo Airport,ZVA,-19.56279945373535,45.450801849365234
Sainte Marie Airport,SMS,-17.093900680541992,49.815799713134766
Toamasina Airport,TMM,-18.10950088500977,49.39250183105469
Morondava Airport,MOQ,-20.28470039367676,44.31760025024414
Arrachart Airport,DIE,-12.34939956665039,49.29169845581055
Mananara Nord Airport,WMR,-16.16390037536621,49.77379989624024
Andapa Airport,ZWA,-14.651700019836426,49.620601654052734
Ambilobe Airport,AMB,-13.188400268554688,48.98799896240234
Antsirabato Airport,ANM,-14.99940013885498,50.3202018737793
Analalava Airport,HVA,-14.62969970703125,47.76380157470703
Amborovy Airport,MJN,-15.6668417421,46.3512325287
Fascene Airport,NOS,-13.3121004105,48.3148002625
Besalampy Airport,BPY,-16.744530296500002,44.4824838638
Maroantsetra Airport,WMN,-15.436699867248535,49.68830108642578
Sambava Airport,SVB,-14.278599739074709,50.17470169067383
Vohimarina Airport,VOH,-13.375800132751465,50.00279998779297
Ambalabe Airport,WAI,-14.898799896240234,47.993900299072266
Ampampamena Airport,IVA,-13.484816,48.632702
Tôlanaro Airport,FTU,-25.03809928894043,46.95610046386719
Fianarantsoa Airport,WFI,-21.441600799560547,47.111698150634766
Farafangana Airport,RVA,-22.805299758911133,47.82059860229492
Manakara Airport,WVK,-22.11969947814941,48.02170181274414
Mananjary Airport,MNJ,-21.201799392700195,48.35829925537109
Morombe Airport,MXM,-21.7539005279541,43.3754997253418
Toliara Airport,TLE,-23.383399963378903,43.72850036621094
Mbanza Congo Airport,SSY,-6.269899845123291,14.246999740600586
Benguela Airport,BUG,-12.609000206,13.4036998749
Cabinda Airport,CAB,-5.59699010848999,12.188400268554688
Nova Lisboa Airport,NOV,-12.808899879455566,15.760499954223633
Kuito Airport,SVP,-12.404600143433,16.947399139404
Quatro de Fevereiro Airport,LAD,-8.85837,13.2312
Malanje Airport,MEG,-9.525090217590332,16.312400817871094
Menongue Airport,SPP,-14.657600402832031,17.71980094909668
Negage Airport,GXG,-7.754509925842285,15.287699699401855
Porto Amboim Airport,PBN,-10.722000122070312,13.76550006866455
Saurimo Airport,VHC,-9.689069747924805,20.431900024414062
Soyo Airport,SZA,-6.141089916229248,12.371800422668455
Lubango Airport,SDD,-14.924699783325195,13.574999809265137
Luena Airport,LUO,-11.768099784851074,19.8976993560791
Uige Airport,UGO,-7.60306978225708,15.027799606323242
Xangongo Airport,XGN,-16.755399703979492,14.965299606323242
Oyem Airport,OYE,1.5431100130081177,11.58139991760254
Okondja Airport,OKN,-0.6652140021324158,13.673100471496582
Lambarene Airport,LBQ,-0.7043889760971069,10.245699882507324
Bitam Airport,BMM,2.0756399631500244,11.493200302124023
Port Gentil Airport,POG,-0.7117390036582947,8.754380226135254
Omboue Hopital Airport,OMB,-1.5747300386428833,9.262689590454102
Makokou Airport,MKU,0.5792109966278076,12.890899658203123
Libreville Leon M'ba International Airport,LBV,0.458600014448,9.4122800827
M'Vengue El Hadj Omar Bongo Ondimba International Airport,MVB,-1.6561599969863892,13.437999725341797
Principe Airport,PCP,1.6629400253295898,7.411739826202393
São Tomé International Airport,TMS,0.3781749904155731,6.712150096893311
Beira Airport,BEW,-19.79640007019043,34.90760040283203
Inhambane Airport,INH,-23.876399993896484,35.40850067138672
Lichinga Airport,VXC,-13.274,35.2663
Lumbo Airport,LFB,-15.0331001282,40.6716995239
Maputo Airport,MPM,-25.920799,32.572601
Mueda Airport,MUD,-11.672900199890137,39.5630989074707
Mocímboa da Praia Airport,MZB,-11.36180019378662,40.35490036010742
Nacala Airport,MNC,-14.488200187683104,40.71220016479492
Nampula Airport,APL,-15.105600357055664,39.28179931640625
Pemba Airport,POL,-12.991762161254885,40.52401351928711
Quelimane Airport,UEL,-17.855499267578125,36.86909866333008
Chingozi Airport,TET,-16.104799270629883,33.64020156860352
Vilankulo Airport,VNX,-22.018400192260746,35.31330108642578
Desroches Airport,DES,-5.6967,53.6558
Seychelles International Airport,SEZ,-4.67434,55.521801
Praslin Airport,PRI,-4.3192901611328125,55.69139862060547
Abeche Airport,AEH,13.847000122070312,20.84429931640625
Moundou Airport,MQQ,8.624409675598145,16.071399688720703
N'Djamena International Airport,NDJ,12.1337,15.034
Faya Largeau Airport,FYT,17.91710090637207,19.111099243164062
Joshua Mqabuko Nkomo International Airport,BUQ,-20.017401,28.617901
Buffalo Range Airport,BFO,-21.008101,31.5786
Victoria Falls International Airport,VFA,-18.09589958190918,25.839000701904297
Robert Gabriel Mugabe International Airport,HRE,-17.931801,31.0928
Kariba International Airport,KAB,-16.519800186157227,28.88500022888184
Mutare Airport,UTA,-18.997499465942,32.627201080322
Masvingo International Airport,MVZ,-20.055299758911133,30.859100341796875
Thornhill Air Base,GWE,-19.436399459838867,29.861900329589844
Hwange National Park Airport,HWN,-18.62989997863769,27.020999908447266
Chileka International Airport,BLZ,-15.679100036621094,34.9739990234375
Karonga Airport,KGJ,-9.953570365905762,33.893001556396484
Kasungu Airport,KBQ,-13.014599800109863,33.46860122680664
Lilongwe International Airport,LLW,-13.7894001007,33.78099823
Mzuzu Airport,ZZU,-11.444700241088867,34.01179885864258
Moshoeshoe I International Airport,MSU,-29.462299346923828,27.552499771118164
Ndjili International Airport,FIH,-4.38575,15.4446
Ndolo Airport,NLO,-4.32666015625,15.327500343323
Muanda Airport,MNB,-5.9308600425720215,12.351799964904783
Bandundu Airport,FDU,-3.3113200664520264,17.38170051574707
Kikwit Airport,KKW,-5.035769939422607,18.785600662231445
Mbandaka Airport,MDK,0.0226000007242,18.2887001038
Gbadolite Airport,BDT,4.253210067749023,20.97529983520508
Gemena Airport,GMA,3.23536992073,19.7712993622
